train_loss,val_loss,val_accuracy
0.2714893234538398,0.20105468810706167,88.50102669404517
0.17270885118759144,0.16640557007867943,91.23203285420945
0.13587161597949052,0.14241348791416175,92.40246406570843
0.10956855965332012,0.13819364053512745,93.49075975359344
0.08441351266025927,0.14661792402884308,93.30595482546201
0.06302742857412341,0.17337505428208463,93.05954825462013
0.04290763821051832,0.19064332738182138,93.38809034907598
